Model,Const,Mem,Prop,Region,Region Bound,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,Simple,#States (after),Time (wall),% Known,Regions
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,"0,0.8",0.1,false,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,"0,0.8",0.0001,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,"0,0.8",0.1,true,true,estimate,delta,true,	202,2.089,100.0,1
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,"0,0.8",1e-05,false,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,"0,0.8",0.01,false,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,"0,0.8",1e-05,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,"0,0.8",1e-05,true,true,estimate,delta,true,	202,2.068,100.0,1
nrp,K=100 ,1,0.010001_probability_min_unfair,100,"0,0.8",0.0001,true,true,estimate,delta,true,	202,2.069,100.0,1
nrp,K=100 ,1,0.010001_probability_min_unfair,100,"0.2,1",0.0001,false,false,estimate,delta,true,	10104,TO,TO,TO
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,"0.2,1",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,"0.2,1",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,"0.2,1",1e-05,true,true,estimate,delta,true,	202,2.078,100.0,1
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,"0.2,1",0.1,false,false,estimate,delta,true,	10104,TO,TO,TO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,"0.2,1",0.01,false,false,estimate,delta,true,	10104,TO,TO,TO
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,"0.2,1",1e-05,false,false,estimate,delta,true,	10104,TO,TO,TO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,"0.2,1",0.01,false,false,estimate,delta,true,	10104,TO,TO,TO
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,"0.2,1",0.1,true,true,estimate,delta,true,	202,2.094,100.0,1
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,"0.2,1",0.1,false,false,estimate,delta,true,	10104,TO,TO,TO
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,"0.2,1",0.1,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,"0.2,1",1e-05,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,"0.2,1",0.0001,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,"0.2,1",0.01,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=100 ,1,0.010000100000000001_probability_min_unfair,100,"0.2,1",1e-05,false,false,estimate,delta,true,	10104,TO,TO,TO
nrp,K=100 ,1,0.011000000000000001_probability_min_unfair,100,"0.2,1",0.1,false,false,estimate,delta,true,?,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,"0.2,1",0.0001,false,false,estimate,delta,true,	10104,TO,TO,TO
nrp,K=100 ,1,0.0101_probability_min_unfair,100,"0.2,1",0.01,true,false,estimate,delta,true,	10104,MO,MO,MO
nrp,K=100 ,1,0.010001_probability_min_unfair,100,"0.2,1",0.0001,true,true,estimate,delta,true,	202,2.084,100.0,1
nrp,K=100 ,1,0.0101_probability_min_unfair,100,"0.2,1",0.01,true,true,estimate,delta,true,	202,2.091,100.0,1
refuel,N=3 ,1,0.0576144583214_probability_min_notbad U goal,18,0.1,0.01,true,false,estimate,delta,true,	34,0.194,100.0,337
refuel,N=3 ,1,0.0570445885801814_probability_min_notbad U goal,18,0.1,1e-05,true,false,estimate,delta,true,	34,0.646,100.0,2641
refuel,N=3 ,1,0.057049722541814_probability_min_notbad U goal,18,0.1,0.0001,true,true,estimate,delta,true,	32,0.185,100.0,305
refuel,N=3 ,1,0.062748419954_probability_min_notbad U goal,18,0.1,0.1,true,false,estimate,delta,true,	34,0.08,100.0,17
refuel,N=3 ,1,0.0576144583214_probability_min_notbad U goal,18,0.1,0.01,true,true,estimate,delta,true,	32,0.107,100.0,81
refuel,N=3 ,1,0.057049722541814_probability_min_notbad U goal,18,0.1,0.0001,true,false,estimate,delta,true,	34,0.704,100.0,1841
refuel,N=3 ,1,0.062748419954_probability_min_notbad U goal,18,0.1,0.1,true,true,estimate,delta,true,	32,0.074,100.0,1
refuel,N=3 ,1,0.0570445885801814_probability_min_notbad U goal,18,0.1,1e-05,true,true,estimate,delta,true,	32,0.247,100.0,401
refuel,N=3 ,1,0.08733490854480001_probability_min_notbad U goal,18,1e-06,0.01,true,false,estimate,delta,true,	34,0.571,100.0,1233
refuel,N=3 ,1,0.08733490854480001_probability_min_notbad U goal,18,1e-06,0.01,true,true,estimate,delta,true,	32,0.068,100.0,1
refuel,N=3 ,1,0.09511722712800001_probability_min_notbad U goal,18,1e-06,0.1,true,false,estimate,delta,true,	34,0.069,100.0,1
refuel,N=3 ,1,0.086478853500648_probability_min_notbad U goal,18,1e-06,0.0001,true,false,estimate,delta,true,	34,45.0,100.0,169761
refuel,N=3 ,1,0.08647107118206482_probability_min_notbad U goal,18,1e-06,1e-05,true,false,estimate,delta,true,	34,584.763,100.0,2288977
refuel,N=3 ,1,0.086478853500648_probability_min_notbad U goal,18,1e-06,0.0001,true,true,estimate,delta,true,	32,0.072,100.0,1
refuel,N=3 ,1,0.08647107118206482_probability_min_notbad U goal,18,1e-06,1e-05,true,true,estimate,delta,true,	32,0.072,100.0,1
refuel,N=3 ,1,0.09511722712800001_probability_min_notbad U goal,18,1e-06,0.1,true,true,estimate,delta,true,	32,0.068,100.0,1
refuel,N=3 ,1,0.086479235298824_probability_min_notbad U goal,18,0,0.0001,true,true,estimate,delta,true,	51,MO,MO,MO
refuel,N=3 ,1,0.095117647064_probability_min_notbad U goal,18,0,0.1,true,false,estimate,delta,true,	47,0.047,100.0,1
refuel,N=3 ,1,0.0864714529458824_probability_min_notbad U goal,18,0,1e-05,true,false,estimate,delta,true,	47,MO,MO,MO
refuel,N=3 ,1,0.0864714529458824_probability_min_notbad U goal,18,0,1e-05,true,true,estimate,delta,true,	51,MO,MO,MO
refuel,N=3 ,1,0.095117647064_probability_min_notbad U goal,18,0,0.1,true,true,estimate,delta,true,	51,0.069,100.0,1
refuel,N=3 ,1,0.0873352941224_probability_min_notbad U goal,18,0,0.01,true,true,estimate,delta,true,	51,1.297,100.0,2705
refuel,N=3 ,1,0.0873352941224_probability_min_notbad U goal,18,0,0.01,true,false,estimate,delta,true,	47,0.902,100.0,3281
refuel,N=3 ,1,0.086479235298824_probability_min_notbad U goal,18,0,0.0001,true,false,estimate,delta,true,	47,MO,MO,MO
refuel,N=3 ,1,0.057921638780595704_probability_min_notbad U goal,18,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
refuel,N=3 ,1,0.057921638780595704_probability_min_notbad U goal,18,"0,0.8",1e-05,false,false,estimate,delta,true,	47,0.543,100.0,1601
refuel,N=3 ,1,0.057921638780595704_probability_min_notbad U goal,18,"0,0.8",1e-05,true,true,estimate,delta,true,	51,0.246,100.0,673
refuel,N=3 ,1,0.063713165527_probability_min_notbad U goal,18,"0,0.8",0.1,true,true,estimate,delta,true,	51,0.056,100.0,1
refuel,N=3 ,1,0.057926851675957_probability_min_notbad U goal,18,"0,0.8",0.0001,true,false,estimate,delta,true,	47,0.338,100.0,1073
refuel,N=3 ,1,0.0585002701657_probability_min_notbad U goal,18,"0,0.8",0.01,true,false,estimate,delta,true,	47,0.094,100.0,177
refuel,N=3 ,1,0.057926851675957_probability_min_notbad U goal,18,"0,0.8",0.0001,false,false,estimate,delta,true,	47,0.381,100.0,1073
refuel,N=3 ,1,0.0585002701657_probability_min_notbad U goal,18,"0,0.8",0.01,true,true,estimate,delta,true,	51,0.077,100.0,97
refuel,N=3 ,1,0.063713165527_probability_min_notbad U goal,18,"0,0.8",0.1,true,false,estimate,delta,true,	47,0.045,100.0,1
refuel,N=3 ,1,0.057921638780595704_probability_min_notbad U goal,18,"0,0.8",1e-05,true,false,estimate,delta,true,	47,0.487,100.0,1601
refuel,N=3 ,1,0.057926851675957_probability_min_notbad U goal,18,"0,0.8",0.0001,false,false,estimate,delta,true,	47,0.383,100.0,1073
refuel,N=3 ,1,0.057926851675957_probability_min_notbad U goal,18,"0,0.8",0.0001,true,true,estimate,delta,true,	51,0.189,100.0,481
refuel,N=3 ,1,0.0585002701657_probability_min_notbad U goal,18,"0,0.8",0.01,false,false,estimate,delta,true,	47,0.101,100.0,177
refuel,N=3 ,1,0.057921638780595704_probability_min_notbad U goal,18,"0,0.8",1e-05,false,false,estimate,delta,true,	47,0.551,100.0,1601
refuel,N=3 ,1,0.063713165527_probability_min_notbad U goal,18,"0,0.8",0.1,false,false,estimate,delta,true,	47,0.046,100.0,1
refuel,N=3 ,1,0.0585002701657_probability_min_notbad U goal,18,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
refuel,N=3 ,1,0.057926851675957_probability_min_notbad U goal,18,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
refuel,N=3 ,1,0.063713165527_probability_min_notbad U goal,18,"0,0.8",0.1,false,false,estimate,delta,true,	47,0.046,100.0,1
refuel,N=3 ,1,0.0585002701657_probability_min_notbad U goal,18,"0,0.8",0.01,false,false,estimate,delta,true,	47,0.101,100.0,177
refuel,N=3 ,1,0.063713165527_probability_min_notbad U goal,18,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
refuel,N=3 ,1,0.076594736845_probability_min_notbad U goal,18,"0.2,1",0.1,false,false,estimate,delta,true,	47,0.046,100.0,1
refuel,N=3 ,1,0.07032789473949999_probability_min_notbad U goal,18,"0.2,1",0.01,true,false,estimate,delta,true,	47,0.071,100.0,97
refuel,N=3 ,1,0.076594736845_probability_min_notbad U goal,18,"0.2,1",0.1,false,false,estimate,delta,true,?,MO,MO,MO
refuel,N=3 ,1,0.076594736845_probability_min_notbad U goal,18,"0.2,1",0.1,true,false,estimate,delta,true,	47,0.045,100.0,1
refuel,N=3 ,1,0.07032789473949999_probability_min_notbad U goal,18,"0.2,1",0.01,false,false,estimate,delta,true,	47,0.088,100.0,97
refuel,N=3 ,1,0.07032789473949999_probability_min_notbad U goal,18,"0.2,1",0.01,false,false,estimate,delta,true,	47,0.088,100.0,97
refuel,N=3 ,1,0.0696322752657895_probability_min_notbad U goal,18,"0.2,1",1e-05,false,false,estimate,delta,true,	47,45.32,100.0,99585
refuel,N=3 ,1,0.076594736845_probability_min_notbad U goal,18,"0.2,1",0.1,false,false,estimate,delta,true,	47,0.045,100.0,1
refuel,N=3 ,1,0.069638542107895_probability_min_notbad U goal,18,"0.2,1",0.0001,false,false,estimate,delta,true,	47,4.254,100.0,9585
refuel,N=3 ,1,0.069638542107895_probability_min_notbad U goal,18,"0.2,1",0.0001,false,false,estimate,delta,true,	47,4.316,100.0,9585
refuel,N=3 ,1,0.076594736845_probability_min_notbad U goal,18,"0.2,1",0.1,true,true,estimate,delta,true,	51,0.046,100.0,1
refuel,N=3 ,1,0.069638542107895_probability_min_notbad U goal,18,"0.2,1",0.0001,true,false,estimate,delta,true,	47,2.722,100.0,9601
refuel,N=3 ,1,0.07032789473949999_probability_min_notbad U goal,18,"0.2,1",0.01,true,true,estimate,delta,true,	51,0.052,100.0,17
refuel,N=3 ,1,0.0696322752657895_probability_min_notbad U goal,18,"0.2,1",1e-05,true,true,estimate,delta,true,	51,9.94,100.0,32753
refuel,N=3 ,1,0.069638542107895_probability_min_notbad U goal,18,"0.2,1",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
refuel,N=3 ,1,0.069638542107895_probability_min_notbad U goal,18,"0.2,1",0.0001,true,true,estimate,delta,true,	51,0.629,100.0,2033
refuel,N=3 ,1,0.0696322752657895_probability_min_notbad U goal,18,"0.2,1",1e-05,false,false,estimate,delta,true,	47,44.807,100.0,99585
refuel,N=3 ,1,0.0696322752657895_probability_min_notbad U goal,18,"0.2,1",1e-05,true,false,estimate,delta,true,	47,29.611,100.0,99553
refuel,N=3 ,1,0.0696322752657895_probability_min_notbad U goal,18,"0.2,1",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
refuel,N=3 ,1,0.07032789473949999_probability_min_notbad U goal,18,"0.2,1",0.01,false,false,estimate,delta,true,?,MO,MO,MO
